STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,3/5/2011,,34,56,13.42,29.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,3/6/2011,,45,63,15.43,31.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,3/7/2011,,29,53,18.12,31.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,3/8/2011,,25,46,6.49,15,,,,,,,,,,,,,,,,,,,,
USW00014765,3/9/2011,,27,42,9.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/10/2011,,35,46,11.18,21,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,3/11/2011,,38,52,8.05,21.9,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,3/12/2011,,35,54,10.07,23,,,,,,,,,,,,,,,,,,,,
USW00014765,3/13/2011,,34,53,9.17,23.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,3/14/2011,,28,41,6.04,13,,,,,,,,,,,,,1,,1,,1,,,
USW00014765,3/15/2011,,27,42,5.82,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/16/2011,,33,49,5.37,15,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,3/17/2011,,31,57,5.14,16.1,1,,,,,,,,,,,1,,,,,,,1,
USW00014765,3/18/2011,,41,73,12.97,28,,,,,,,,,,,,,,,,,,,,
USW00014765,3/19/2011,,31,53,9.4,23,,,,,,,,,,,,,,,,,,,,
USW00014765,3/20/2011,,28,46,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,3/21/2011,,33,39,8.28,23.9,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,3/22/2011,,35,46,13.2,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/23/2011,,32,41,6.04,10.1,,,,1,,,,,,,,,1,,,,1,,,
USW00014765,3/24/2011,,30,42,10.74,21,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,3/25/2011,,27,45,9.84,17,,,,,,,,,,,,,,,,,,,,
USW00014765,3/26/2011,,23,41,12.08,21,,,,,,,,,,,,,,,,,,,,
USW00014765,3/27/2011,,25,45,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/28/2011,,27,48,12.53,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/29/2011,,29,51,8.95,21,,,,,,,,,,,,,,,,,,,,
USW00014765,3/30/2011,,30,54,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/31/2011,,32,48,8.05,16.1,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,4/1/2011,,33,42,12.97,23,1,,,,,,,,,,,,1,,1,,1,1,,
USW00014765,4/2/2011,,37,55,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/3/2011,,37,56,11.86,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/4/2011,,36,50,6.93,19.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,4/5/2011,,39,60,18.12,36,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,4/6/2011,,34,55,14.99,25.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/7/2011,,33,53,5.82,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/8/2011,,29,53,5.14,17.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/9/2011,,30,54,6.71,21,1,,,,,,,,,,,1,,,,,,,,
USW00014765,4/10/2011,,31,56,7.61,21,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/11/2011,,46,62,10.96,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,4/12/2011,,45,60,7.38,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,4/13/2011,,44,50,9.4,19.9,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,4/14/2011,,43,66,7.61,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,4/15/2011,,35,51,10.29,17,,,,,,,,,,,,,,,,,,,,
USW00014765,4/16/2011,,31,50,12.3,33.1,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,4/17/2011,,45,63,16.78,34.9,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,4/18/2011,,39,62,9.62,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/19/2011,,42,54,6.93,17,,,,,,,,,,,,,1,,1,,,,,
USW00014765,4/20/2011,,41,54,5.59,14.1,1,1,,,,,,1,,,,1,,,1,,,,,
USW00014765,4/21/2011,,39,57,13.42,31.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,4/22/2011,,35,54,7.38,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/23/2011,,43,53,10.51,23.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,4/24/2011,,50,78,4.25,14.1,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,4/25/2011,,51,68,4.92,13,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,4/26/2011,,50,75,10.29,21.9,1,1,,,,,,,,,,1,1,,,,,,,
USW00014765,4/27/2011,,59,73,12.53,29.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,4/28/2011,,59,65,18.12,33.1,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,4/29/2011,,53,73,8.05,23,1,,,,,,,,,,,1,,,,,,,,
USW00014765,4/30/2011,,46,62,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/1/2011,,41,61,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/2/2011,,39,68,6.49,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/3/2011,,49,63,8.5,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,5/4/2011,,47,64,8.05,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/5/2011,,41,58,11.41,25.9,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/6/2011,,42,68,12.53,28,,,,,,,,,,,,,,,,,,,,
USW00014765,5/7/2011,,48,68,8.95,25.1,,,1,,,,,,,,,,,,1,,,,,
USW00014765,5/8/2011,,50,67,9.62,23,,,,,,,,,,,,,1,,,,,,,
USW00014765,5/9/2011,,51,69,14.99,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/10/2011,,49,58,17.45,25.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/11/2011,,48,64,15.66,25.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/12/2011,,48,60,11.18,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/13/2011,,42,70,5.37,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/14/2011,,45,58,8.05,17,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,5/15/2011,,50,64,7.61,16.1,1,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,5/16/2011,,47,52,12.3,19.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/17/2011,,48,53,12.3,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/18/2011,,50,63,8.05,14.1,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,5/19/2011,,54,70,6.93,14.1,1,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,5/20/2011,,54,70,4.47,14.1,1,1,1,,,,,1,,,,,1,,,,,,,
USW00014765,5/21/2011,,51,73,5.82,17,1,1,,,,,,1,,,,1,,,,,,,,
USW00014765,5/22/2011,,49,59,8.5,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/23/2011,,49,64,10.29,19.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/24/2011,,63,78,8.05,21.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,5/25/2011,,57,78,8.28,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,5/26/2011,,55,73,6.04,19.9,1,1,,,,,,1,,,,,1,,,,,,,
USW00014765,5/27/2011,,60,80,6.93,17,1,1,,,,,,1,,,,,1,,,,,,,
USW00014765,5/28/2011,,63,77,9.4,21.9,1,,,,,,,,,,,1,1,,,,,,,
USW00014765,5/29/2011,,63,81,9.17,19.9,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,5/30/2011,,66,86,5.37,16.1,1,,,,,,,,,,,,,,1,,,,,
USW00014765,5/31/2011,,62,83,8.72,15,,,,,,,,,,,,,,,,,,,,
USW00014765,6/1/2011,,61,80,11.86,23,1,1,1,,,,,,,,,1,1,,1,,,,,
USW00014765,6/2/2011,,54,76,12.53,28,1,,,,,,,,,,,1,,,,,,,,
USW00014765,6/3/2011,,50,71,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,6/4/2011,,49,73,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,6/5/2011,,46,69,6.04,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,6/6/2011,,54,78,5.59,15,,,,,,,,,,,,,,,,,,,,
USW00014765,6/7/2011,,54,87,4.47,15,1,,,,,,,,,,,,,,,,,,1,
USW00014765,6/8/2011,,64,92,5.14,17,1,,1,,,,,,,,,,,,1,,,,1,
USW00014765,6/9/2011,,67,89,8.72,33.1,1,,1,,,,,1,,,,,,,1,,,,,
USW00014765,6/10/2011,,63,81,7.38,17,,,,,,,,1,,,,,,,1,,,,,
USW00014765,6/11/2011,,55,64,7.83,17.9,1,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,6/12/2011,,53,60,10.51,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/13/2011,,54,68,4.25,15,,,,,,,,,,,,,1,,1,,,,,
USW00014765,6/14/2011,,54,64,8.5,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/15/2011,,55,75,8.5,21,,,,,,,,,,,,,,,,,,,,
USW00014765,6/16/2011,,53,86,7.83,15,,,,,,,,,,,,,,,,,,,,
USW00014765,6/17/2011,,63,70,8.5,19.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,6/18/2011,,63,84,6.71,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,6/19/2011,,57,80,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/20/2011,,54,81,5.14,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/21/2011,,59,82,5.82,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/22/2011,,66,71,3.8,13,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,6/23/2011,,60,69,9.84,17.9,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,6/24/2011,,59,69,8.5,15,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/25/2011,,57,74,6.71,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/26/2011,,63,76,4.92,16.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,6/27/2011,,65,82,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,6/28/2011,,65,80,6.04,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,6/29/2011,,67,84,7.83,21,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,6/30/2011,,61,82,8.05,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/1/2011,,57,80,5.14,12.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,7/2/2011,,63,81,6.26,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,7/3/2011,,66,80,7.38,16.1,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,7/4/2011,,67,87,7.16,17,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/5/2011,,68,89,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/6/2011,,67,90,7.16,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/7/2011,,70,89,5.82,12.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/8/2011,,68,77,4.7,15,1,,1,,,,,,,,,,,,1,,,,,
USW00014765,7/9/2011,,67,86,8.72,17.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,7/10/2011,,60,82,6.26,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/11/2011,,65,89,9.4,17,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/12/2011,,73,92,10.29,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/13/2011,,66,87,6.71,23,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,7/14/2011,,63,76,10.96,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,7/15/2011,,60,84,6.26,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,7/16/2011,,61,84,5.82,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,7/17/2011,,66,89,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/18/2011,,72,89,8.28,17,1,,,,,,,,,,,,1,,1,,,,,
USW00014765,7/19/2011,,70,89,4.92,13,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/20/2011,,65,89,7.83,21,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/21/2011,,71,91,11.63,23.9,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/22/2011,,76,101,8.5,19.9,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/23/2011,,71,88,5.37,16.1,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,7/24/2011,,69,84,4.92,14.1,,,1,,,,,,,,,,,,1,,,,,
USW00014765,7/25/2011,,64,73,3.58,10.1,1,,,,,,,,,,,,1,,1,,,,,
USW00014765,7/26/2011,,65,79,5.14,19.9,1,,1,,,,,,,,,,,,1,,,,,
USW00014765,7/27/2011,,64,84,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/28/2011,,67,84,4.92,13,1,,,,,,,,,,,1,,,,,,,,
USW00014765,7/29/2011,,69,80,8.95,17.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,7/30/2011,,70,89,9.17,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/31/2011,,65,89,6.26,17,,,,,,,,,,,,,,,,,,,,
USW00014765,8/1/2011,,68,91,7.16,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/2/2011,,68,90,7.61,19.9,,,1,,,,,1,,,,,,,1,,,,,
USW00014765,8/3/2011,,64,82,5.82,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/4/2011,,64,83,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/5/2011,,66,81,6.93,16.1,,,,,,,,,,,,,1,,,,,,,
USW00014765,8/6/2011,,70,86,9.17,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,8/7/2011,,70,78,8.95,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,8/8/2011,,70,89,3.8,15,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,8/9/2011,,68,81,8.05,17.9,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,8/10/2011,,68,86,6.71,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,8/11/2011,,63,82,6.26,17,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,8/12/2011,,59,82,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/13/2011,,62,84,5.14,13,,,,,,,,,,,,,,,,,,,,
USW00014765,8/14/2011,,69,74,5.82,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,8/15/2011,,62,71,10.07,21,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,8/16/2011,,61,74,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/17/2011,,60,84,5.14,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/18/2011,,63,85,7.83,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,8/19/2011,,68,85,7.16,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,8/20/2011,,68,84,7.16,15,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,8/21/2011,,66,85,9.84,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,8/22/2011,,64,79,10.51,23,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,8/23/2011,,58,78,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/24/2011,,59,79,9.17,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/25/2011,,68,84,11.63,23.9,,,1,,,,,,,,,,,,,,,,,
USW00014765,8/26/2011,,69,85,4.92,14.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,8/27/2011,,67,76,5.37,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,8/28/2011,,65,77,25.5,42.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,8/29/2011,,59,79,7.38,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/30/2011,,57,80,3.58,13,,,,,,,,,,,,,,,,,,,,
USW00014765,8/31/2011,,58,83,2.68,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/1/2011,,59,79,4.92,13,,,,,,,,,,,,,,,,,,,,
USW00014765,9/2/2011,,58,77,6.26,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/3/2011,,60,82,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/4/2011,,67,82,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/5/2011,,67,83,10.96,23,,,,,,,,,,,,,,,,,,,,
USW00014765,9/6/2011,,58,74,9.62,28,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,9/7/2011,,58,65,9.62,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,9/8/2011,,59,67,8.05,17,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,9/9/2011,,60,80,7.83,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/10/2011,,56,78,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/11/2011,,52,71,5.82,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/12/2011,,62,81,5.14,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/13/2011,,62,82,8.72,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,9/14/2011,,67,85,8.28,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,9/15/2011,,52,83,9.62,23.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,9/16/2011,,47,65,7.61,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/17/2011,,46,65,5.59,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/18/2011,,51,68,10.07,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/19/2011,,48,69,5.14,13,,,,,,,,,,,,,,,,,,,,
USW00014765,9/20/2011,,52,67,5.82,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,9/21/2011,,58,75,6.26,17,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,9/22/2011,,66,73,4.25,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,9/23/2011,,68,73,4.03,12.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,9/24/2011,,69,80,6.04,13,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,9/25/2011,,68,82,2.46,6.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/26/2011,,65,83,2.91,8.9,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,9/27/2011,,64,80,4.25,14.1,1,1,,,,,,1,,,,1,,,,,,,,
USW00014765,9/28/2011,,62,76,7.83,17,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,9/29/2011,,62,77,7.61,17,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,9/30/2011,,56,76,8.5,21,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,10/1/2011,,59,74,4.92,15,,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/2/2011,,53,70,4.7,13,,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/3/2011,,52,67,4.25,13,,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/4/2011,,54,67,8.5,17,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/5/2011,,45,68,11.41,23,,,,,,,,,,,,,,,,,,,,
USW00014765,10/6/2011,,42,64,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/7/2011,,40,62,4.03,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/8/2011,,49,80,5.37,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/9/2011,,55,86,5.82,13,,,,,,,,,,,,,,,,,,,,
USW00014765,10/10/2011,,54,84,5.59,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/11/2011,,54,71,6.26,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/12/2011,,53,61,8.72,15,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/13/2011,,58,65,8.72,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/14/2011,,59,71,8.5,17,,1,1,,,,,,,,,,1,,1,,,,,
USW00014765,10/15/2011,,52,66,14.32,25.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,10/16/2011,,52,65,12.08,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,10/17/2011,,52,65,10.51,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,10/18/2011,,45,70,3.58,13,,,,,,,,,,,,,,,,,,,,
USW00014765,10/19/2011,,51,61,10.74,23.9,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/20/2011,,53,70,13.42,32,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/21/2011,,47,63,7.83,17,,,,,,,,,,,,,,,,,,,,
USW00014765,10/22/2011,,44,62,6.26,13,,,,,,,,,,,,,,,,,,,,
USW00014765,10/23/2011,,39,57,3.58,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/24/2011,,37,61,4.47,15,,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/25/2011,,44,59,9.62,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,10/26/2011,,43,53,4.92,8.9,,,,,,,,,,,,,1,,1,,,,,
USW00014765,10/27/2011,,35,49,11.18,21.9,,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,10/28/2011,,34,48,7.16,19.9,,,,,,,,,,,,,1,,,,1,,,
USW00014765,10/29/2011,,33,44,14.09,25.9,,,,1,,,,1,,,,,,,1,,1,,,
USW00014765,10/30/2011,,32,47,12.3,29.1,,,,,,,,,,,,1,,,,,1,,,
USW00014765,10/31/2011,,27,52,2.68,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/1/2011,,34,54,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/2/2011,,35,58,3.8,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/3/2011,,32,61,5.14,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,11/4/2011,,36,51,12.3,25.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,11/5/2011,,29,50,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/6/2011,,26,57,5.37,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/7/2011,,35,64,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,11/8/2011,,45,70,3.13,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/9/2011,,41,63,3.8,15,1,1,,,,,,,,,,1,,,,,,,1,
USW00014765,11/10/2011,,53,61,2.91,13,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,11/11/2011,,39,57,14.09,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/12/2011,,34,53,10.51,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/13/2011,,36,62,9.17,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/14/2011,,55,65,11.41,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,11/15/2011,,55,71,7.16,17,,,,,,,,,,,,,1,,1,,,,,
USW00014765,11/16/2011,,53,57,2.68,8.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,11/17/2011,,37,55,9.4,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,11/18/2011,,29,45,7.38,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/19/2011,,28,54,10.51,23,,,,,,,,,,,,,,,,,,,,
USW00014765,11/20/2011,,50,64,10.96,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/21/2011,,34,55,6.93,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,11/22/2011,,29,47,3.8,10.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,11/23/2011,,36,47,14.54,23.9,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,11/24/2011,,31,49,4.7,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/25/2011,,30,61,5.59,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/26/2011,,38,65,3.8,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/27/2011,,33,59,4.25,14.1,,,,,,,,1,,,,1,,,,,,,,
USW00014765,11/28/2011,,50,65,9.4,21,,,,,,,,,,,,,,,,,,,,
USW00014765,11/29/2011,,47,65,6.26,23.9,1,,,,,,,,,,,1,1,,1,,,,1,
USW00014765,11/30/2011,,39,62,11.18,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,12/1/2011,,34,49,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/2/2011,,28,52,4.47,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/3/2011,,32,47,4.92,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/4/2011,,28,54,4.47,21,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,12/5/2011,,36,60,4.92,12.1,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,12/6/2011,,48,61,6.93,16.1,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,12/7/2011,,46,58,7.16,23,,1,,,,,,,,,,1,,,1,,,,,
USW00014765,12/8/2011,,32,47,14.32,31.1,,,,1,,,,,,,,1,,,1,,,,,
USW00014765,12/9/2011,,27,52,6.71,21,,,,,,,,1,,,,,,,1,,,,,
USW00014765,12/10/2011,,30,49,7.16,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,12/11/2011,,26,39,3.58,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/12/2011,,23,47,3.8,13,,,,,,,,,,,,,,,,,,,,
USW00014765,12/13/2011,,25,48,4.25,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/14/2011,,30,46,5.59,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/15/2011,,40,54,13.65,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,12/16/2011,,39,55,12.97,29.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,12/17/2011,,28,45,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/18/2011,,16,29,10.07,17.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,12/19/2011,,14,45,8.95,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/20/2011,,28,44,5.82,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/21/2011,,32,58,8.95,23.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,12/22/2011,,44,58,8.72,42.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,12/23/2011,,33,47,9.17,17.9,1,,,,,,,,,,,1,,,1,,,,,
